timestamp,taxi_passengers,is_anomaly
2014-10-12 18:30:00,10218,0
2014-10-12 19:00:00,11384,0
2014-10-12 19:30:00,9242,0
2014-10-12 20:00:00,7788,0
2014-10-12 20:30:00,5425,0
2014-10-12 21:00:00,7192,0
2014-10-12 21:30:00,6333,0
2014-10-12 22:00:00,4494,0
2014-10-12 22:30:00,4927,0
2014-10-12 23:00:00,5015,0
2014-10-12 23:30:00,3001,0
2014-10-13 00:00:00,5203,0
2014-10-13 00:30:00,4857,0
2014-10-13 01:00:00,4189,0
2014-10-13 01:30:00,4980,0
2014-10-13 02:00:00,5503,0
2014-10-13 02:30:00,5946,0
2014-10-13 03:00:00,7014,0
2014-10-13 03:30:00,6687,0
2014-10-13 04:00:00,9056,0
2014-10-13 04:30:00,11726,0
2014-10-13 05:00:00,11694,0
2014-10-13 05:30:00,12042,0
2014-10-13 06:00:00,14181,0
2014-10-13 06:30:00,15526,0
2014-10-13 07:00:00,16579,0
2014-10-13 07:30:00,18191,0
2014-10-13 08:00:00,17602,0
2014-10-13 08:30:00,20213,0
2014-10-13 09:00:00,19360,0
2014-10-13 09:30:00,21230,0
2014-10-13 10:00:00,20490,0
2014-10-13 10:30:00,22503,0
2014-10-13 11:00:00,21308,0
2014-10-13 11:30:00,23072,0
2014-10-13 12:00:00,25286,0
2014-10-13 12:30:00,21503,0
2014-10-13 13:00:00,22772,0
2014-10-13 13:30:00,22463,0
2014-10-13 14:00:00,21731,0
2014-10-13 14:30:00,21583,0
2014-10-13 15:00:00,19187,0
2014-10-13 15:30:00,20686,0
2014-10-13 16:00:00,18803,0
2014-10-13 16:30:00,17873,0
2014-10-13 17:00:00,16121,0
2014-10-13 17:30:00,15665,0
2014-10-13 18:00:00,12710,0
2014-10-13 18:30:00,13330,0
2014-10-13 19:00:00,10935,0
2014-10-13 19:30:00,10565,0
2014-10-13 20:00:00,9776,0
2014-10-13 20:30:00,8776,0
2014-10-13 21:00:00,7995,0
2014-10-13 21:30:00,6851,0
2014-10-13 22:00:00,4768,0
2014-10-13 22:30:00,6162,0
2014-10-13 23:00:00,5171,0
2014-10-13 23:30:00,4911,0
2014-10-14 00:00:00,3493,0
2014-10-14 00:30:00,4654,0
2014-10-14 01:00:00,5306,0
2014-10-14 01:30:00,5652,0
2014-10-14 02:00:00,5976,0
2014-10-14 02:30:00,7401,0
2014-10-14 03:00:00,6455,0
2014-10-14 03:30:00,7162,0
2014-10-14 04:00:00,7666,0
2014-10-14 04:30:00,10482,0
2014-10-14 05:00:00,11842,0
2014-10-14 05:30:00,12757,0
2014-10-14 06:00:00,13913,0
2014-10-14 06:30:00,13367,0
2014-10-14 07:00:00,16562,0
2014-10-14 07:30:00,17071,0
2014-10-14 08:00:00,19792,0
2014-10-14 08:30:00,18405,0
2014-10-14 09:00:00,19423,0
2014-10-14 09:30:00,21380,0
2014-10-14 10:00:00,20281,0
2014-10-14 10:30:00,21666,0
2014-10-14 11:00:00,23810,0
2014-10-14 11:30:00,23273,0
2014-10-14 12:00:00,22676,0
2014-10-14 12:30:00,24349,0
2014-10-14 13:00:00,23016,0
2014-10-14 13:30:00,22517,0
2014-10-14 14:00:00,21336,0
2014-10-14 14:30:00,22140,0
2014-10-14 15:00:00,18969,0
2014-10-14 15:30:00,20406,0
2014-10-14 16:00:00,19166,0
2014-10-14 16:30:00,17354,0
2014-10-14 17:00:00,17801,0
2014-10-14 17:30:00,15222,0
2014-10-14 18:00:00,14079,0
2014-10-14 18:30:00,11918,0
2014-10-14 19:00:00,11045,0
2014-10-14 19:30:00,10772,0
2014-10-14 20:00:00,9685,0
2014-10-14 20:30:00,8460,0
2014-10-14 21:00:00,7533,0
2014-10-14 21:30:00,7527,0
2014-10-14 22:00:00,5648,0
2014-10-14 22:30:00,5603,0
2014-10-14 23:00:00,3686,0
2014-10-14 23:30:00,5360,0
2014-10-15 00:00:00,4384,0
2014-10-15 00:30:00,5971,0
2014-10-15 01:00:00,5406,0
2014-10-15 01:30:00,5673,0
2014-10-15 02:00:00,4393,0
2014-10-15 02:30:00,5303,0
2014-10-15 03:00:00,7207,0
2014-10-15 03:30:00,7675,0
2014-10-15 04:00:00,8774,0
2014-10-15 04:30:00,9984,0
2014-10-15 05:00:00,10735,0
2014-10-15 05:30:00,13295,0
2014-10-15 06:00:00,14133,0
2014-10-15 06:30:00,16264,0
2014-10-15 07:00:00,15373,0
2014-10-15 07:30:00,19015,0
2014-10-15 08:00:00,17958,0
2014-10-15 08:30:00,19556,0
2014-10-15 09:00:00,21866,0
2014-10-15 09:30:00,21969,0
2014-10-15 10:00:00,20533,0
2014-10-15 10:30:00,22986,0
2014-10-15 11:00:00,23915,0
2014-10-15 11:30:00,23275,0
2014-10-15 12:00:00,23530,0
2014-10-15 12:30:00,22151,0
2014-10-15 13:00:00,22660,0
2014-10-15 13:30:00,21906,0
2014-10-15 14:00:00,20697,0
2014-10-15 14:30:00,20454,0
2014-10-15 15:00:00,19949,0
2014-10-15 15:30:00,18728,0
2014-10-15 16:00:00,17786,0
2014-10-15 16:30:00,16763,0
2014-10-15 17:00:00,17289,0
2014-10-15 17:30:00,16164,0
2014-10-15 18:00:00,15732,0
2014-10-15 18:30:00,11986,0
2014-10-15 19:00:00,11703,0
2014-10-15 19:30:00,10375,0
2014-10-15 20:00:00,8752,0
2014-10-15 20:30:00,7564,0
2014-10-15 21:00:00,8026,0
2014-10-15 21:30:00,7274,0
2014-10-15 22:00:00,7472,0
2014-10-15 22:30:00,4402,0
2014-10-15 23:00:00,6051,0
2014-10-15 23:30:00,4263,0
2014-10-16 00:00:00,3768,0
2014-10-16 00:30:00,5393,0
2014-10-16 01:00:00,4866,0
2014-10-16 01:30:00,6603,0
2014-10-16 02:00:00,4385,0
2014-10-16 02:30:00,7425,0
2014-10-16 03:00:00,6524,0
2014-10-16 03:30:00,7613,0
2014-10-16 04:00:00,7551,0
2014-10-16 04:30:00,10761,0
2014-10-16 05:00:00,11099,0
2014-10-16 05:30:00,13599,0
2014-10-16 06:00:00,14021,0
2014-10-16 06:30:00,14220,0
2014-10-16 07:00:00,15351,0
2014-10-16 07:30:00,16423,0
2014-10-16 08:00:00,17339,0
2014-10-16 08:30:00,19800,0
2014-10-16 09:00:00,19424,0
2014-10-16 09:30:00,20610,0
2014-10-16 10:00:00,21769,0
2014-10-16 10:30:00,22079,0
2014-10-16 11:00:00,22743,0
2014-10-16 11:30:00,23482,0
2014-10-16 12:00:00,23389,0
2014-10-16 12:30:00,22037,0
2014-10-16 13:00:00,22675,0
2014-10-16 13:30:00,21110,0
2014-10-16 14:00:00,21527,0
2014-10-16 14:30:00,21443,0
2014-10-16 15:00:00,20023,0
2014-10-16 15:30:00,19750,0
2014-10-16 16:00:00,19517,0
2014-10-16 16:30:00,18443,0
2014-10-16 17:00:00,14423,0
2014-10-16 17:30:00,14452,0
2014-10-16 18:00:00,13697,0
2014-10-16 18:30:00,13448,0
2014-10-16 19:00:00,11107,0
2014-10-16 19:30:00,11665,0
2014-10-16 20:00:00,9689,0
2014-10-16 20:30:00,7489,0
2014-10-16 21:00:00,6593,0
2014-10-16 21:30:00,5882,0
2014-10-16 22:00:00,4510,0
2014-10-16 22:30:00,5078,0
2014-10-16 23:00:00,6031,0
2014-10-16 23:30:00,5015,0
2014-10-17 00:00:00,5568,0
2014-10-17 00:30:00,4190,0
2014-10-17 01:00:00,4251,0
2014-10-17 01:30:00,4967,0
2014-10-17 02:00:00,5107,0
2014-10-17 02:30:00,8072,0
2014-10-17 03:00:00,7067,0
2014-10-17 03:30:00,9012,0
2014-10-17 04:00:00,9457,0
2014-10-17 04:30:00,9829,0
2014-10-17 05:00:00,12231,0
2014-10-17 05:30:00,13058,0
2014-10-17 06:00:00,14103,0
2014-10-17 06:30:00,14988,0
2014-10-17 07:00:00,16401,0
2014-10-17 07:30:00,17772,0
2014-10-17 08:00:00,19786,0
2014-10-17 08:30:00,19179,0
2014-10-17 09:00:00,19945,0
2014-10-17 09:30:00,20182,0
2014-10-17 10:00:00,21672,0
2014-10-17 10:30:00,22585,0
2014-10-17 11:00:00,24128,0
2014-10-17 11:30:00,22045,0
2014-10-17 12:00:00,21335,0
2014-10-17 12:30:00,22488,0
2014-10-17 13:00:00,22473,0
2014-10-17 13:30:00,21720,0
2014-10-17 14:00:00,23589,0
2014-10-17 14:30:00,18805,0
2014-10-17 15:00:00,19407,0
2014-10-17 15:30:00,18969,0
2014-10-17 16:00:00,18758,0
2014-10-17 16:30:00,17947,0
2014-10-17 17:00:00,16221,0
2014-10-17 17:30:00,15470,0
2014-10-17 18:00:00,13539,0
2014-10-17 18:30:00,11252,0
2014-10-17 19:00:00,11421,0
2014-10-17 19:30:00,9397,0
2014-10-17 20:00:00,7370,0
2014-10-17 20:30:00,7509,0
2014-10-17 21:00:00,6961,0
2014-10-17 21:30:00,6479,0
2014-10-17 22:00:00,5834,0
2014-10-17 22:30:00,5389,0
2014-10-17 23:00:00,6169,0
2014-10-17 23:30:00,4898,0
2014-10-18 00:00:00,4208,0
2014-10-18 00:30:00,5225,0
2014-10-18 01:00:00,5200,0
2014-10-18 01:30:00,3942,0
2014-10-18 02:00:00,5386,0
2014-10-18 02:30:00,5019,0
2014-10-18 03:00:00,6378,0
2014-10-18 03:30:00,8351,0
2014-10-18 04:00:00,8101,0
2014-10-18 04:30:00,8657,0
2014-10-18 05:00:00,8869,0
2014-10-18 05:30:00,11268,0
2014-10-18 06:00:00,11927,0
2014-10-18 06:30:00,13708,0
2014-10-18 07:00:00,14661,0
2014-10-18 07:30:00,15680,0
2014-10-18 08:00:00,16942,0
2014-10-18 08:30:00,16755,0
2014-10-18 09:00:00,18754,0
2014-10-18 09:30:00,17016,0
2014-10-18 10:00:00,19852,0
2014-10-18 10:30:00,18531,0
2014-10-18 11:00:00,18315,0
2014-10-18 11:30:00,19754,0
2014-10-18 12:00:00,19770,0
2014-10-18 12:30:00,20661,0
2014-10-18 13:00:00,19107,0
2014-10-18 13:30:00,18426,0
2014-10-18 14:00:00,19031,0
2014-10-18 14:30:00,18731,0
2014-10-18 15:00:00,16988,0
2014-10-18 15:30:00,16970,0
2014-10-18 16:00:00,15043,0
2014-10-18 16:30:00,15162,0
2014-10-18 17:00:00,14046,0
2014-10-18 17:30:00,11047,0
2014-10-18 18:00:00,12380,0
2014-10-18 18:30:00,10803,0
2014-10-18 19:00:00,9142,0
2014-10-18 19:30:00,10441,0
2014-10-18 20:00:00,8374,0
2014-10-18 20:30:00,6773,0
2014-10-18 21:00:00,5850,0
2014-10-18 21:30:00,5861,0
2014-10-18 22:00:00,5758,0
2014-10-18 22:30:00,4711,0
2014-10-18 23:00:00,4723,0
2014-10-18 23:30:00,3307,0
2014-10-19 00:00:00,3828,0
2014-10-19 00:30:00,4894,0
2014-10-19 01:00:00,4366,0
2014-10-19 01:30:00,5093,0
2014-10-19 02:00:00,4844,0
2014-10-19 02:30:00,6695,0
2014-10-19 03:00:00,5820,0
2014-10-19 03:30:00,6486,0
2014-10-19 04:00:00,6946,0
2014-10-19 04:30:00,9176,0
2014-10-19 05:00:00,9820,0
2014-10-19 05:30:00,11629,0
2014-10-19 06:00:00,11621,0
2014-10-19 06:30:00,11782,0
2014-10-19 07:00:00,14104,0
2014-10-19 07:30:00,14345,0
2014-10-19 08:00:00,15476,0
2014-10-19 08:30:00,17714,0
2014-10-19 09:00:00,18018,0
2014-10-19 09:30:00,17977,0
2014-10-19 10:00:00,18896,0
2014-10-19 10:30:00,18434,0
2014-10-19 11:00:00,18631,0
2014-10-19 11:30:00,20371,0
2014-10-19 12:00:00,20919,0
2014-10-19 12:30:00,20250,0
2014-10-19 13:00:00,18885,0
2014-10-19 13:30:00,19289,0
2014-10-19 14:00:00,18850,0
2014-10-19 14:30:00,18297,0
2014-10-19 15:00:00,16590,0
2014-10-19 15:30:00,17240,0
2014-10-19 16:00:00,15840,0
2014-10-19 16:30:00,14162,0
2014-10-19 17:00:00,12588,0
2014-10-19 17:30:00,12068,0
2014-10-19 18:00:00,11371,0
2014-10-19 18:30:00,11136,0
2014-10-19 19:00:00,10546,0
2014-10-19 19:30:00,7689,0
2014-10-19 20:00:00,8532,0
2014-10-19 20:30:00,7764,0
2014-10-19 21:00:00,5735,0
2014-10-19 21:30:00,5037,0
2014-10-19 22:00:00,6560,0
2014-10-19 22:30:00,4415,0
2014-10-19 23:00:00,4749,0
2014-10-19 23:30:00,3785,0
2014-10-20 00:00:00,4362,0
2014-10-20 00:30:00,3491,0
2014-10-20 01:00:00,4732,0
2014-10-20 01:30:00,4354,0
2014-10-20 02:00:00,5063,0
2014-10-20 02:30:00,6888,0
2014-10-20 03:00:00,6851,0
2014-10-20 03:30:00,9924,0
2014-10-20 04:00:00,8988,0
2014-10-20 04:30:00,10926,0
2014-10-20 05:00:00,11713,0
2014-10-20 05:30:00,11427,0
2014-10-20 06:00:00,12000,0
2014-10-20 06:30:00,13654,0
2014-10-20 07:00:00,16019,0
2014-10-20 07:30:00,18178,0
2014-10-20 08:00:00,17879,0
2014-10-20 08:30:00,19522,0
2014-10-20 09:00:00,20437,0
2014-10-20 09:30:00,23215,0
2014-10-20 10:00:00,21325,0
2014-10-20 10:30:00,21880,0
2014-10-20 11:00:00,22637,0
2014-10-20 11:30:00,23023,0
2014-10-20 12:00:00,21151,0
2014-10-20 12:30:00,22902,0
2014-10-20 13:00:00,22201,0
2014-10-20 13:30:00,22176,0
2014-10-20 14:00:00,20978,0
2014-10-20 14:30:00,21741,0
2014-10-20 15:00:00,21151,0
2014-10-20 15:30:00,19838,0
2014-10-20 16:00:00,19098,0
2014-10-20 16:30:00,16607,0
2014-10-20 17:00:00,15483,0
2014-10-20 17:30:00,14507,0
2014-10-20 18:00:00,14360,0
2014-10-20 18:30:00,13352,0
2014-10-20 19:00:00,12142,0
2014-10-20 19:30:00,10413,0
2014-10-20 20:00:00,9426,0
2014-10-20 20:30:00,8859,0
2014-10-20 21:00:00,6738,0
2014-10-20 21:30:00,6214,0
2014-10-20 22:00:00,6148,0
2014-10-20 22:30:00,6554,0
2014-10-20 23:00:00,5414,0
2014-10-20 23:30:00,4652,0
2014-10-21 00:00:00,4202,0
2014-10-21 00:30:00,4792,0
2014-10-21 01:00:00,2726,0
2014-10-21 01:30:00,5872,0
2014-10-21 02:00:00,6221,0
2014-10-21 02:30:00,5818,0
2014-10-21 03:00:00,7564,0
2014-10-21 03:30:00,8248,0
2014-10-21 04:00:00,8375,0
2014-10-21 04:30:00,11375,0
2014-10-21 05:00:00,11558,0
2014-10-21 05:30:00,11765,0
2014-10-21 06:00:00,15536,0
2014-10-21 06:30:00,14964,0
2014-10-21 07:00:00,15643,0
2014-10-21 07:30:00,17918,0
2014-10-21 08:00:00,19113,0
2014-10-21 08:30:00,19652,0
2014-10-21 09:00:00,17979,0
2014-10-21 09:30:00,21054,0
2014-10-21 10:00:00,21708,0
2014-10-21 10:30:00,22214,0
2014-10-21 11:00:00,23184,0
2014-10-21 11:30:00,23120,0
2014-10-21 12:00:00,22806,0
2014-10-21 12:30:00,21751,0
2014-10-21 13:00:00,23227,0
2014-10-21 13:30:00,22099,0
2014-10-21 14:00:00,21896,0
2014-10-21 14:30:00,22026,0
2014-10-21 15:00:00,20985,0
2014-10-21 15:30:00,19553,0
2014-10-21 16:00:00,17682,0
2014-10-21 16:30:00,16641,0
2014-10-21 17:00:00,15141,0
2014-10-21 17:30:00,14556,0
2014-10-21 18:00:00,15222,0
2014-10-21 18:30:00,12522,0
2014-10-21 19:00:00,11393,0
2014-10-21 19:30:00,10333,0
2014-10-21 20:00:00,9661,0
2014-10-21 20:30:00,9151,0
2014-10-21 21:00:00,7127,0
2014-10-21 21:30:00,7145,0
2014-10-21 22:00:00,8315,0
2014-10-21 22:30:00,3288,0
2014-10-21 23:00:00,4669,0
2014-10-21 23:30:00,4620,0
2014-10-22 00:00:00,4627,0
2014-10-22 00:30:00,4835,0
2014-10-22 01:00:00,4388,0
2014-10-22 01:30:00,7816,0
2014-10-22 02:00:00,5590,0
2014-10-22 02:30:00,6681,0
2014-10-22 03:00:00,7117,0
2014-10-22 03:30:00,8626,0
2014-10-22 04:00:00,9624,0
2014-10-22 04:30:00,10527,0
2014-10-22 05:00:00,12550,0
2014-10-22 05:30:00,12487,0
2014-10-22 06:00:00,14607,0
2014-10-22 06:30:00,13823,0
2014-10-22 07:00:00,16996,0
2014-10-22 07:30:00,17752,0
2014-10-22 08:00:00,18861,0
2014-10-22 08:30:00,19512,0
2014-10-22 09:00:00,20044,0
2014-10-22 09:30:00,19223,0
2014-10-22 10:00:00,21314,0
2014-10-22 10:30:00,22098,0
2014-10-22 11:00:00,22071,0
2014-10-22 11:30:00,23254,0
2014-10-22 12:00:00,22703,0
2014-10-22 12:30:00,23352,0
2014-10-22 13:00:00,22213,0
2014-10-22 13:30:00,22667,0
2014-10-22 14:00:00,21836,0
2014-10-22 14:30:00,20971,0
2014-10-22 15:00:00,19408,0
2014-10-22 15:30:00,20441,0
2014-10-22 16:00:00,18100,0
2014-10-22 16:30:00,16336,0
2014-10-22 17:00:00,17251,0
2014-10-22 17:30:00,14324,0
2014-10-22 18:00:00,13087,0
2014-10-22 18:30:00,12728,0
2014-10-22 19:00:00,10272,0
2014-10-22 19:30:00,9748,0
2014-10-22 20:00:00,7759,0
2014-10-22 20:30:00,6680,0
2014-10-22 21:00:00,7284,0
2014-10-22 21:30:00,6332,0
2014-10-22 22:00:00,6835,0
2014-10-22 22:30:00,6743,0
2014-10-22 23:00:00,5132,0
2014-10-22 23:30:00,5008,0
2014-10-23 00:00:00,3649,0
2014-10-23 00:30:00,4314,0
2014-10-23 01:00:00,4992,0
2014-10-23 01:30:00,6086,0
2014-10-23 02:00:00,6321,0
2014-10-23 02:30:00,6366,0
2014-10-23 03:00:00,7144,0
2014-10-23 03:30:00,7544,0
2014-10-23 04:00:00,8071,0
2014-10-23 04:30:00,9553,0
2014-10-23 05:00:00,11366,0
2014-10-23 05:30:00,12776,0
2014-10-23 06:00:00,13624,0
2014-10-23 06:30:00,15231,0
2014-10-23 07:00:00,17627,0
2014-10-23 07:30:00,17493,0
2014-10-23 08:00:00,18154,0
2014-10-23 08:30:00,19311,0
2014-10-23 09:00:00,18692,0
2014-10-23 09:30:00,21544,0
2014-10-23 10:00:00,21951,0
2014-10-23 10:30:00,22495,0
2014-10-23 11:00:00,21974,0
2014-10-23 11:30:00,22275,0
2014-10-23 12:00:00,21871,0
2014-10-23 12:30:00,22954,0
2014-10-23 13:00:00,24960,0
2014-10-23 13:30:00,22656,0
2014-10-23 14:00:00,23400,0
2014-10-23 14:30:00,20455,0
2014-10-23 15:00:00,20425,0
2014-10-23 15:30:00,20220,0
2014-10-23 16:00:00,19365,0
2014-10-23 16:30:00,15909,0
2014-10-23 17:00:00,15795,0
2014-10-23 17:30:00,15784,0
2014-10-23 18:00:00,15116,0
2014-10-23 18:30:00,12048,0
2014-10-23 19:00:00,10775,0
2014-10-23 19:30:00,9130,0
2014-10-23 20:00:00,9070,0
2014-10-23 20:30:00,7601,0
2014-10-23 21:00:00,8655,0
2014-10-23 21:30:00,7628,0
2014-10-23 22:00:00,5983,0
2014-10-23 22:30:00,6374,0
2014-10-23 23:00:00,5513,0
2014-10-23 23:30:00,4720,0
2014-10-24 00:00:00,5183,0
2014-10-24 00:30:00,5269,0
2014-10-24 01:00:00,4933,0
2014-10-24 01:30:00,4797,0
2014-10-24 02:00:00,5654,0
2014-10-24 02:30:00,6672,0
2014-10-24 03:00:00,8369,0
2014-10-24 03:30:00,7697,0
2014-10-24 04:00:00,9073,0
2014-10-24 04:30:00,11236,0
2014-10-24 05:00:00,11018,0
2014-10-24 05:30:00,13355,0
2014-10-24 06:00:00,12977,0
2014-10-24 06:30:00,14723,0
2014-10-24 07:00:00,15988,0
2014-10-24 07:30:00,18473,0
2014-10-24 08:00:00,18471,0
2014-10-24 08:30:00,18398,0
2014-10-24 09:00:00,19303,0
2014-10-24 09:30:00,22672,0
2014-10-24 10:00:00,22199,0
2014-10-24 10:30:00,21936,0
2014-10-24 11:00:00,23358,0
2014-10-24 11:30:00,22378,0
2014-10-24 12:00:00,23305,0
2014-10-24 12:30:00,22414,0
2014-10-24 13:00:00,22790,0
2014-10-24 13:30:00,21350,0
2014-10-24 14:00:00,22076,0
2014-10-24 14:30:00,21940,0
2014-10-24 15:00:00,20160,0
2014-10-24 15:30:00,19873,0
2014-10-24 16:00:00,17791,0
2014-10-24 16:30:00,17114,0
2014-10-24 17:00:00,16339,0
2014-10-24 17:30:00,15668,0
2014-10-24 18:00:00,13854,0
2014-10-24 18:30:00,12201,0
2014-10-24 19:00:00,10501,0
2014-10-24 19:30:00,10169,0
2014-10-24 20:00:00,8271,0
2014-10-24 20:30:00,8842,0
2014-10-24 21:00:00,5866,0
2014-10-24 21:30:00,6685,0
2014-10-24 22:00:00,5634,0
2014-10-24 22:30:00,5067,0
2014-10-24 23:00:00,4890,0
2014-10-24 23:30:00,5186,0
2014-10-25 00:00:00,4247,0
2014-10-25 00:30:00,2994,0
2014-10-25 01:00:00,5114,0
2014-10-25 01:30:00,3788,0
2014-10-25 02:00:00,4882,0
2014-10-25 02:30:00,6114,0
2014-10-25 03:00:00,6246,0
2014-10-25 03:30:00,6397,0
2014-10-25 04:00:00,7407,0
2014-10-25 04:30:00,8553,0
2014-10-25 05:00:00,11095,0
2014-10-25 05:30:00,9885,0
2014-10-25 06:00:00,12839,0
2014-10-25 06:30:00,11978,0
2014-10-25 07:00:00,13647,0
2014-10-25 07:30:00,15452,0
2014-10-25 08:00:00,15371,0
2014-10-25 08:30:00,16793,0
2014-10-25 09:00:00,17416,0
2014-10-25 09:30:00,17580,0
2014-10-25 10:00:00,20243,0
2014-10-25 10:30:00,19251,0
2014-10-25 11:00:00,20958,0
2014-10-25 11:30:00,18233,0
2014-10-25 12:00:00,20865,0
2014-10-25 12:30:00,19916,0
2014-10-25 13:00:00,19622,0
2014-10-25 13:30:00,20283,0
2014-10-25 14:00:00,19656,0
2014-10-25 14:30:00,19342,0
2014-10-25 15:00:00,18318,0
2014-10-25 15:30:00,16669,0
2014-10-25 16:00:00,15642,0
2014-10-25 16:30:00,14646,0
2014-10-25 17:00:00,13138,0
2014-10-25 17:30:00,13851,0
2014-10-25 18:00:00,12640,0
2014-10-25 18:30:00,11217,0
2014-10-25 19:00:00,9603,0
2014-10-25 19:30:00,8304,0
2014-10-25 20:00:00,7674,0
2014-10-25 20:30:00,6951,0
2014-10-25 21:00:00,6754,0
2014-10-25 21:30:00,6168,0
2014-10-25 22:00:00,3815,0
2014-10-25 22:30:00,4677,0
2014-10-25 23:00:00,4395,0
2014-10-25 23:30:00,4312,0
2014-10-26 00:00:00,3155,0
2014-10-26 00:30:00,4260,0
2014-10-26 01:00:00,4012,0
2014-10-26 01:30:00,5015,0
2014-10-26 02:00:00,5359,0
2014-10-26 02:30:00,6207,0
2014-10-26 03:00:00,7531,0
2014-10-26 03:30:00,7513,0
2014-10-26 04:00:00,8459,0
2014-10-26 04:30:00,9688,0
2014-10-26 05:00:00,9267,0
2014-10-26 05:30:00,10553,0
2014-10-26 06:00:00,11976,0
2014-10-26 06:30:00,12785,0
2014-10-26 07:00:00,15358,0
2014-10-26 07:30:00,15101,0
2014-10-26 08:00:00,15022,0
2014-10-26 08:30:00,15546,0
2014-10-26 09:00:00,19784,0
2014-10-26 09:30:00,18337,0
2014-10-26 10:00:00,19729,0
2014-10-26 10:30:00,19924,0
2014-10-26 11:00:00,21146,0
2014-10-26 11:30:00,19887,0
2014-10-26 12:00:00,18097,0
2014-10-26 12:30:00,18928,0
2014-10-26 13:00:00,19559,0
2014-10-26 13:30:00,18925,0
2014-10-26 14:00:00,19423,0
2014-10-26 14:30:00,17962,0
2014-10-26 15:00:00,19165,0
2014-10-26 15:30:00,16368,0
2014-10-26 16:00:00,16326,0
2014-10-26 16:30:00,13854,0
2014-10-26 17:00:00,14872,0
2014-10-26 17:30:00,11776,0
2014-10-26 18:00:00,12086,0
2014-10-26 18:30:00,10822,0
2014-10-26 19:00:00,8900,0
2014-10-26 19:30:00,8237,0
2014-10-26 20:00:00,8332,0
2014-10-26 20:30:00,6592,0
2014-10-26 21:00:00,6799,0
2014-10-26 21:30:00,5270,0
2014-10-26 22:00:00,5294,0
2014-10-26 22:30:00,4114,0
2014-10-26 23:00:00,4908,0
2014-10-26 23:30:00,3719,0
2014-10-27 00:00:00,3625,0
2014-10-27 00:30:00,4905,0
2014-10-27 01:00:00,5717,0
2014-10-27 01:30:00,4759,0
2014-10-27 02:00:00,5747,0
2014-10-27 02:30:00,6213,0
2014-10-27 03:00:00,8067,0
2014-10-27 03:30:00,7663,0
2014-10-27 04:00:00,8540,0
2014-10-27 04:30:00,9715,0
2014-10-27 05:00:00,12063,0
2014-10-27 05:30:00,12451,0
2014-10-27 06:00:00,14500,0
2014-10-27 06:30:00,14827,0
2014-10-27 07:00:00,16190,0
2014-10-27 07:30:00,16596,0
2014-10-27 08:00:00,18304,0
2014-10-27 08:30:00,18160,0
2014-10-27 09:00:00,20404,0
2014-10-27 09:30:00,20289,0
2014-10-27 10:00:00,21793,0
2014-10-27 10:30:00,22409,0
2014-10-27 11:00:00,23135,0
2014-10-27 11:30:00,22843,0
2014-10-27 12:00:00,22633,0
2014-10-27 12:30:00,24695,0
2014-10-27 13:00:00,23742,0
2014-10-27 13:30:00,22605,0
2014-10-27 14:00:00,20949,0
2014-10-27 14:30:00,21489,0
2014-10-27 15:00:00,19584,0
2014-10-27 15:30:00,20143,0
2014-10-27 16:00:00,18164,0
2014-10-27 16:30:00,17218,0
2014-10-27 17:00:00,17563,0
2014-10-27 17:30:00,16035,0
2014-10-27 18:00:00,14182,0
2014-10-27 18:30:00,12410,0
2014-10-27 19:00:00,10462,0
2014-10-27 19:30:00,11048,0
2014-10-27 20:00:00,9162,0
2014-10-27 20:30:00,8163,0
2014-10-27 21:00:00,5660,0
2014-10-27 21:30:00,5623,0
2014-10-27 22:00:00,4236,0
2014-10-27 22:30:00,5354,0
2014-10-27 23:00:00,4818,0
2014-10-27 23:30:00,3214,0
2014-10-28 00:00:00,4552,0
2014-10-28 00:30:00,3962,0
2014-10-28 01:00:00,2961,0
2014-10-28 01:30:00,5714,0
2014-10-28 02:00:00,7359,0
2014-10-28 02:30:00,5980,0
2014-10-28 03:00:00,7793,0
2014-10-28 03:30:00,8172,0
2014-10-28 04:00:00,8872,0
2014-10-28 04:30:00,11984,0
2014-10-28 05:00:00,10475,0
2014-10-28 05:30:00,13129,0
2014-10-28 06:00:00,12761,0
2014-10-28 06:30:00,14118,0
2014-10-28 07:00:00,16753,0
2014-10-28 07:30:00,16524,0
2014-10-28 08:00:00,18386,0
2014-10-28 08:30:00,18966,0
2014-10-28 09:00:00,20479,0
2014-10-28 09:30:00,20518,0
2014-10-28 10:00:00,22152,0
2014-10-28 10:30:00,21558,0
2014-10-28 11:00:00,22658,0
2014-10-28 11:30:00,22636,0
2014-10-28 12:00:00,22093,0
2014-10-28 12:30:00,21823,0
2014-10-28 13:00:00,22186,0
2014-10-28 13:30:00,20398,0
2014-10-28 14:00:00,23615,0
2014-10-28 14:30:00,21829,0
2014-10-28 15:00:00,20647,0
2014-10-28 15:30:00,20768,0
2014-10-28 16:00:00,16627,0
2014-10-28 16:30:00,17881,0
2014-10-28 17:00:00,14919,0
2014-10-28 17:30:00,15266,0
2014-10-28 18:00:00,13749,0
2014-10-28 18:30:00,11296,0
2014-10-28 19:00:00,11949,0
2014-10-28 19:30:00,11184,0
2014-10-28 20:00:00,9417,0
2014-10-28 20:30:00,8341,0
2014-10-28 21:00:00,7425,0
2014-10-28 21:30:00,5432,0
2014-10-28 22:00:00,5787,0
